"","msg_id","ts","user","type","text","reply_count","reply_users_count","ts_latest_reply","ts_thread","parent_user_id","channel"
"940",NA,"1621350544.008100","U01UDBUETM5","message","<https://r-nimble.org/nimble-virtual-short-course-may-26-28>",NA,NA,NA,"1621350509.006900","U022SQVS6GY","questions-9-take-home-messages"
"941",NA,"1621350550.008500","U0203USKJRE","message","GitHub organization with all nimble-team workshop content: <https://github.com/nimble-training>",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"942",NA,"1621350572.009900","U022SQVS6GY","message","Thanks! Looking forward to it.",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"943",NA,"1621350578.010200","U01UDBUETM5","message","here : <https://oliviergimenez.github.io/bayesian-cr-workshop/slides/applistHMM.html>",NA,NA,NA,"1621350527.007500","U021VQ6LEP8","questions-9-take-home-messages"
"944",NA,"1621350584.010700","U021NFFDJAX","message","Pretty amazing workshop!! Many thanks guys!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"945",NA,"1621350591.011400","U0203USKJRE","message","It is also linked from our web site Documentation page: <https://r-nimble.org/documentation-2>",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"946",NA,"1621350618.012800","U021VSPGLSJ","message","Thank you for this fantastic workshop ! Really clear and well structured :smile:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"947",NA,"1621350628.013100","U0203USKJRE","message","Oops I replied in the main thread and gave the wrong information!  Thanks Sarah.",NA,NA,NA,"1621350509.006900","U022SQVS6GY","questions-9-take-home-messages"
"948",NA,"1621350640.014200","U0222V0ABQT","message","Amazing workshop and excelent resources. Thank you very much!:blush:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"949",NA,"1621350642.014600","U020E0D34F2","message","Incredible workshop!!! Many thanks to the entire team!!!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"950",NA,"1621350655.015800","U022SE3F7KJ","message","That has been brilliant! thanks so much!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"951",NA,"1621350655.015900","U021K37JWHM","message","Fantastic workshop, many thanks to presenters / organizers, even for non-specialists, looking forward to more!! :wink:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"952",NA,"1621350662.016500","U021VPQ5AMC","message","Thanks a bunch, it was great.",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"953",NA,"1621350682.018100","U020J4MDZU0","message","Thank you all for running this workshop - as others have said this is really well structured and I have many new ideas for my analyses! :slightly_smiling_face:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"954",NA,"1621350688.018700","U0228RCCZ7E","message","Thank you for the awesome two days! Really helpful. Looking forward to the book!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"955",NA,"1621350698.019400","U021YE7D5MK","message","This was great. Very well done. Thank you.",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"956",NA,"1621350700.019900","U021VQ6LEP8","message","thanks for the wonderful workshop. Learnt a lot in these two days...",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"957",NA,"1621350704.020300","U022EA0060H","message","Great workshop thank you! Lots of ideas to progress in the future!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"958",NA,"1621350718.022300","U0208H4AQGG","message","Thank you all! I learned a lot! :slightly_smiling_face:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"959",NA,"1621350722.023400","U021MTZRY4X","message","Merci à toute l'équipe!! A une prochaine .",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"960",NA,"1621350725.023900","U0225K54L7K","message","Thanks to you all for a great workshop",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"961",NA,"1621350729.024600","U022FSB1MBK","message","Thank you a lot for these 2 days. Really helpful.",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"962",NA,"1621350748.027500","U021MSK4PPH","message","Thank you, ""The Team""! outstanding workshop!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"963",NA,"1621350748.027600","U021V4EBQR4","message","A great workshop, thanks a lot!!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"964",NA,"1621350752.028300","U01V17E8VFW","message","thanks all of you! it was a really nice workshop : )",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"965",NA,"1621350760.029300","U022SGS1DJ4","message","Thank you so much!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"966",NA,"1621350761.029400","U022F8YTATB","message","Many thanks for the great workshop. It was really helpful!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"967",NA,"1621350768.030200","U021YD0USER","message","Great workshop: well-structured, well-thought-out, and really great presenters! Thank you!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"968",NA,"1621350785.031900","U0228RFP1V2","message","Two questions ... How you manage to create this amazing workshop?! How much time did you spend preparing it? :stuck_out_tongue:  #Respect #congrats and #gratitude Thanks a lot !",4,4,"1621351090.046300",NA,NA,"questions-9-take-home-messages"
"969",NA,"1621350786.032200","U021JAGFEM8","message","Great workshop, many thanks! I've learnt a lot even if I'm a non-specialists in Bayesian, looking forward to more!! :slightly_smiling_face:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"970",NA,"1621350802.033600","U0218E0HVPC","message","Many thanks to all of you for this illuminating workshop! your time, support and care is sooo much appreciated :smiling_face_with_3_hearts:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"971",NA,"1621350812.034100","U01UNUU4Y14","message","Thanks so much to the organizers!!! Kudos for making this so accessible to ecologists around the world! Very cool experience.",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"972",NA,"1621350812.034200","U01UDBUETM5","message","Olivier did most of it !!",NA,NA,NA,"1621350785.031900","U0228RFP1V2","questions-9-take-home-messages"
"973",NA,"1621350839.036000","U0229C0V12Q","message","Thank you for this great workshop:facepunch:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"974",NA,"1621350839.036200","U022EG3UKDX","message","Thank you very much for this great workshop ! I learned a lot but I’ll have to read it again and put it into practice to fully digest it :smile: Lots of fun and very informative, thanks again !",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"975",NA,"1621350848.036700","U021Y2G74H1","message","Thank you for the workshop ! I understand better some dynamic models ! Many work to do now",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"976",NA,"1621350849.036900","U0205U97A64","message","Feel like I have to repeat what everyone is saying but this workshop was truly great! Very helpful tips, it never felt too slow or too fast, you all are great teachers and the materials you provided are outstanding! Many thanks for this!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"977",NA,"1621350911.040400","U0222LD8JCA","message","Thanks so much for putting this altogether and delivering it so smoothly, clearly and slowly. Having not worked with mark recapture data for a while, I still understood what you were teaching, so thank you! I just hope I can use it now, let me at the data! :smile:",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"978",NA,"1621350933.041400","U01ULDNCVKP","message","Started working on the material 2 months ago, but I've been thinking about it for some time now, hence the book which is on its way :slightly_smiling_face:",NA,NA,NA,"1621350785.031900","U0228RFP1V2","questions-9-take-home-messages"
"979",NA,"1621350950.042100","U022SEENZKJ","message","Thank you very much for organizing this great workshop! It was really informative, clear and well-structured.",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"980",NA,"1621351007.045400","U0228RFP1V2","message",":clap:",NA,NA,NA,"1621350785.031900","U0228RFP1V2","questions-9-take-home-messages"
"981",NA,"1621351090.046300","U021MSK4PPH","message",":star-struck:",NA,NA,NA,"1621350785.031900","U0228RFP1V2","questions-9-take-home-messages"
"982",NA,"1621351147.047700","U022AJN2J81","message","Such a well though-out work shop with fantastic tutoring, website and materials! Thanks so much!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"983",NA,"1621351175.048100","U021KUK5D40","message","It was an outstanding workshop, very well organized and explained in a way that was easy to follow. A big thanks to all of you that dedicated your time to organize it and to patiently answer all our questions and thank you also for making it free and all the material and videos available by YouTube and thus available to everyone. You are amazing!!",NA,NA,NA,NA,NA,"questions-9-take-home-messages"
"984",NA,"1621351231.049200","U0222N7JBPC","message","Just received this message from a post-doc of mine: ""Hi Simon. Hope you're well. I've been dealing with cmr analysis quite a bit since being back from the bush and now started to play with the zebra data in the past few days just for fun. I'm using RMark as R interface to Mark."" Now I know what to do...let's see how Nimble compare :wink:! Thanks for the workshop",4,3,"1621365505.050100",NA,NA,"questions-9-take-home-messages"
"985",NA,"1621351283.049300","U01UDBUETM5","message","thanks for good jokes <@U0222N7JBPC> ;-)",NA,NA,NA,"1621351231.049200","U0222N7JBPC","questions-9-take-home-messages"
"986",NA,"1621351304.049500","U0222N7JBPC","message",":yum:",NA,NA,NA,"1621351231.049200","U0222N7JBPC","questions-9-take-home-messages"
"987",NA,"1621352452.049900","U021MSK4PPH","message","zebra data? Are you using artifical or ""natural"" marks? It's fantastic to have zebra data!",NA,NA,NA,"1621351231.049200","U0222N7JBPC","questions-9-take-home-messages"
"988",NA,"1621365505.050100","U0222N7JBPC","message","REAL zebra data !",NA,NA,NA,"1621351231.049200","U0222N7JBPC","questions-9-take-home-messages"
"989",NA,"1621161793.000200","U01ULDNCVKP","message","<@U01ULDNCVKP> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"990",NA,"1621161869.000300","U01ULDNCVKP","message","<@U01ULDNCVKP> set the channel description: Questions for class on ""Welcoming words"".",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"991",NA,"1621162451.000700","U0202MQV9JL","message","<@U0202MQV9JL> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"992",NA,"1621162451.000900","U01UFJNKPHD","message","<@U01UFJNKPHD> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"993",NA,"1621162452.001100","U0220681GLS","message","<@U0220681GLS> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"994",NA,"1621162452.001300","U020KNJ591N","message","<@U020KNJ591N> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"995",NA,"1621162452.001500","U022375HF6Y","message","<@U022375HF6Y> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"996",NA,"1621162452.001700","U020081M3D4","message","<@U020081M3D4> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"997",NA,"1621162452.001900","U0227J5DB97","message","<@U0227J5DB97> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"998",NA,"1621162452.002100","U01UU6DLJ4A","message","<@U01UU6DLJ4A> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"999",NA,"1621162452.002300","U021UUYTE85","message","<@U021UUYTE85> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1000",NA,"1621162452.002500","U021NFFDJAX","message","<@U021NFFDJAX> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1001",NA,"1621162452.002700","U021ZJQ81EG","message","<@U021ZJQ81EG> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1002",NA,"1621162452.002900","U022DE43V09","message","<@U022DE43V09> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1003",NA,"1621162453.003100","U01UC4TNYG7","message","<@U01UC4TNYG7> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1004",NA,"1621162453.003300","U01UQUERHLM","message","<@U01UQUERHLM> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1005",NA,"1621162453.003500","U02068B4332","message","<@U02068B4332> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1006",NA,"1621162453.003700","U01UMBR0K38","message","<@U01UMBR0K38> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1007",NA,"1621162453.003900","U021NH0HELA","message","<@U021NH0HELA> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1008",NA,"1621162453.004100","U021NLZRYC9","message","<@U021NLZRYC9> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1009",NA,"1621162453.004300","U021RJQBBGS","message","<@U021RJQBBGS> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1010",NA,"1621162453.004500","U0208H4AQGG","message","<@U0208H4AQGG> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1011",NA,"1621162453.004700","U01V7L10QL9","message","<@U01V7L10QL9> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1012",NA,"1621162453.004900","U01UVRAEHH9","message","<@U01UVRAEHH9> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1013",NA,"1621162454.005100","U01UXJ46T6W","message","<@U01UXJ46T6W> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1014",NA,"1621162454.005300","U0227JKFEDA","message","<@U0227JKFEDA> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1015",NA,"1621162454.005500","U01UUD6E2JE","message","<@U01UUD6E2JE> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1016",NA,"1621162454.005700","U0202HMNUFK","message","<@U0202HMNUFK> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1017",NA,"1621162454.005900","U020E4LNAN4","message","<@U020E4LNAN4> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1018",NA,"1621162454.006100","U01UDRQ0JQ7","message","<@U01UDRQ0JQ7> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1019",NA,"1621162454.006300","U01UWAUMLR0","message","<@U01UWAUMLR0> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1020",NA,"1621162454.006500","U020D3400HW","message","<@U020D3400HW> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1021",NA,"1621162454.006700","U01V17E8VFW","message","<@U01V17E8VFW> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1022",NA,"1621162455.006900","U021XSXM726","message","<@U021XSXM726> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
"1023",NA,"1621162455.007100","U021Y2G74H1","message","<@U021Y2G74H1> has joined the channel",NA,NA,NA,NA,NA,"questions-1-welcoming-words"
